,APG,DBPM,Exp,FG2_pct,FG3_pct,GP,Height,MPG,OBPM,PPG,Player,Pos,RPG,Salary,TPG,Team,USG,Year,pct_from_3
3,0.3,2.6,4,0.34,0.322,52,6-7,7.5,1.6,0.9,Ryan Bowen,PF,1.7,1250000,0.1,DEN,7.2,2004,0.0
4,3.6,4.2,5,0.447,0.322,82,5-5,22.5,1.4,10.2,Earl Boykins,SG,1.7,2500000,1.2,DEN,22.2,2004,0.223
5,1.8,4.9,7,0.479,0.0,72,6-11,30.0,1.4,8.6,Marcus Camby,C,10.1,7250000,1.4,DEN,14.3,2004,0.004
6,0.5,1.7,R,0.475,0.0,62,7-0,14.1,1.6,3.5,Francisco Elson,C,3.3,366931,0.6,DEN,12.7,2004,0.005
7,2.1,4.9,8,0.447,0.367,73,6-4,30.6,0.9,14.2,Voshon Lenard,SG,2.7,1200000,1.4,DEN,21.9,2004,0.31
8,6.1,0.2,4,0.477,0.185,82,6-3,34.6,2.6,14.8,Andre Miller,PG,4.5,8000000,2.6,DEN,20.7,2004,0.069
9,0.0,4.0,4,0.5,0.322,4,6-10,5.0,1.6,0.5,Mark Pope,PF,0.8,751179,0.8,DEN,11.9,2004,0.0
10,0.4,4.0,2,0.235,0.5,11,6-4,8.7,1.6,2.3,Jeff Trepagnier,SG,1.4,638679,0.5,DEN,21.3,2004,0.105
11,0.3,4.0,1,0.333,0.273,39,7-0,7.9,1.6,2.7,Nikoloz Tskitishvili,PF,1.6,2720760,0.4,DEN,21.7,2004,0.09
12,0.8,1.7,2,0.478,0.379,72,6-9,13.7,1.6,7.5,Rodney White,SF,2.3,1947600,1.1,DEN,26.4,2004,0.186
0,5.0,2.3,2,0.462,0.325,71,6-2,28.3,2.2,12.6,Carlos Arroyo,PG,2.6,800000,2.2,UTA,23.7,2004,0.152
1,1.3,2.3,3,0.418,0.373,82,6-5,24.6,2.2,11.2,Raja Bell,SG,2.9,688679,1.4,UTA,23.6,2004,0.206
2,0.9,1.8,R,0.4,0.0,16,7-0,16.1,,3.6,Curtis Borchardt,C,3.4,1187240,1.1,UTA,14.8,2004,0.018
3,0.5,0.0,5,0.333,0.256,2,6-11,13.5,,2.0,Keon Clark,PF,3.5,5000600,0.0,UTA,10.3,2004,0.0
4,1.0,2.3,2,0.5,0.0,81,6-11,21.4,1.3,6.0,Jarron Collins,C,3.9,1250000,1.0,UTA,13.1,2004,0.003
5,0.3,0.0,1,0.478,0.338,10,7-0,9.8,,2.5,Paul Grant,C,1.7,350581,0.7,UTA,15.9,2004,0.0
6,0.4,0.0,R,0.532,0.338,17,6-10,10.1,,4.0,Ben Handlogten,C,3.2,366931,0.6,UTA,18.6,2004,0.0
7,2.0,2.3,5,0.491,0.242,31,6-7,36.6,1.3,16.2,Matt Harpring,SF,8.0,4290000,2.1,UTA,22.3,2004,0.08
8,3.1,4.7,2,0.471,0.338,78,6-9,37.1,3.6,16.5,Andrei Kirilenko,PF,8.1,955800,2.8,UTA,21.9,2004,0.216
9,3.7,2.3,R,0.458,0.294,82,6-1,19.7,1.3,7.0,Raul Lopez,PG,1.9,621520,2.1,UTA,21.4,2004,0.164
10,1.6,3.1,8,0.477,0.0,78,7-2,27.6,2.2,6.8,Greg Ostertag,C,7.4,8666666,1.3,UTA,13.4,2004,0.002
11,0.8,2.3,R,0.425,0.271,79,6-8,14.5,1.3,4.8,Sasha Pavlovic,SF,2.0,1107960,0.8,UTA,19.5,2004,0.186
12,1.0,2.3,3,0.325,0.0,41,6-9,17.9,0.3,2.2,Michael Ruffin,PF,5.0,663679,1.0,UTA,11.2,2004,0.0
13,1.7,2.3,3,0.457,0.233,54,6-5,28.0,1.3,11.4,DeShawn Stevenson,SG,3.3,1616087,1.5,UTA,22.3,2004,0.051
14,1.3,2.3,R,0.398,0.256,57,6-1,13.5,0.3,5.0,Mo Williams,SG,1.3,366931,0.9,UTA,22.8,2004,0.129
0,5.1,0.2,7,0.463,0.327,65,6-6,37.6,5.5,24.0,Kobe Bryant,SG,5.5,13500000,2.6,LAL,29.1,2004,0.184
1,0.6,0.9,R,0.493,0.0,35,6-9,12.6,3.5,4.4,Brian Cook,C,2.9,903360,0.5,LAL,17.3,2004,0.035
2,2.3,2.5,7,0.38,0.291,82,6-1,21.6,3.5,7.1,Derek Fisher,SG,1.9,3000000,1.0,LAL,18.3,2004,0.311
3,2.6,0.2,12,0.464,0.246,38,6-7,22.3,3.5,4.8,Rick Fox,SF,2.7,4734797,1.3,LAL,13.1,2004,0.328
4,1.4,1.1,4,0.436,0.349,82,6-8,23.8,3.5,7.4,Devean George,SF,4.0,4546000,1.1,LAL,16.1,2004,0.326
5,1.3,1.3,16,0.413,0.0,55,6-10,20.1,3.5,4.1,Horace Grant,PF,4.2,1070000,0.5,LAL,11.2,2004,0.004
6,3.9,2.5,18,0.484,0.0,42,6-9,32.7,3.5,13.2,Karl Malone,PF,8.7,1500000,2.5,LAL,19.7,2004,0.003
7,0.8,2.5,3,0.444,0.0,68,6-10,21.2,3.5,8.3,Stanislav Medvedenko,PF,5.0,1540000,0.9,LAL,20.1,2004,0.006
8,2.9,2.6,11,0.584,0.333,67,7-1,36.8,2.8,21.5,Shaquille O'Neal,C,11.5,24749999,2.9,LAL,26.3,2004,0.0
9,0.8,2.0,1,0.333,0.5,13,6-1,4.8,3.5,1.1,Jannero Pargo,PG,0.5,563679,0.9,LAL,20.0,2004,0.25
10,5.5,2.6,13,0.497,0.333,82,6-4,34.5,2.3,14.6,Gary Payton,PG,4.2,4917000,1.8,LAL,20.4,2004,0.161
11,0.8,1.3,1,0.483,0.348,72,6-6,17.3,3.5,6.4,Kareem Rush,SG,1.3,1097640,0.7,LAL,18.2,2004,0.319
12,1.0,0.2,10,0.417,0.384,72,6-7,13.1,3.5,4.0,Bryon Russell,SF,2.0,1070000,0.5,LAL,14.7,2004,0.459
13,0.7,1.1,1,0.478,0.0,10,6-11,13.0,3.5,2.9,Jamal Sampson,C,5.2,563679,0.6,LAL,11.8,2004,0.0
14,1.6,0.5,R,0.456,0.333,72,6-8,10.1,3.5,2.4,Luke Walton,PF,1.8,366931,0.6,LAL,13.3,2004,0.255
0,5.4,1.0,5,0.479,0.392,82,6-1,36.3,4.0,18.4,Mike Bibby,PG,3.4,9500000,2.1,SAC,22.9,2004,0.323
1,0.3,0.8,3,0.352,0.0,22,6-5,6.4,0.1,1.9,Rodney Buford,SF,0.7,145686,0.2,SAC,20.1,2004,0.036
2,4.2,1.0,11,0.491,0.345,82,6-6,33.9,0.5,10.1,Doug Christie,SG,4.0,6900000,1.9,SAC,14.9,2004,0.206
3,5.3,1.0,14,0.476,0.154,81,7-1,28.6,0.2,9.9,Vlade Divac,C,5.7,12051510,2.1,SAC,18.6,2004,0.019
4,2.1,0.7,6,0.488,0.37,50,6-1,23.7,3.4,13.8,Bobby Jackson,SG,3.5,2925000,1.3,SAC,26.8,2004,0.37
5,0.5,0.8,11,0.477,0.0,59,6-9,13.4,0.1,4.3,Tony Massenburg,PF,3.2,1070000,0.8,SAC,16.7,2004,0.005
6,4.3,2.2,5,0.521,0.316,72,6-11,36.4,2.2,14.1,Brad Miller,PF,10.3,7000000,2.0,SAC,17.6,2004,0.052
7,1.6,0.7,11,0.425,0.482,75,6-4,18.5,3.4,5.7,Anthony Peeler,SG,2.0,1070000,1.0,SAC,14.7,2004,0.405
8,0.4,0.8,2,0.388,0.0,31,6-11,5.4,0.1,2.1,Jabari Smith,C,1.0,638679,0.2,SAC,23.1,2004,0.043
9,0.7,0.7,R,0.487,0.0,73,6-9,13.4,0.1,4.6,Darius Songaila,PF,3.1,366931,0.6,SAC,16.4,2004,0.0
10,2.1,1.0,5,0.511,0.433,81,6-9,40.3,5.6,24.2,Peja Stojakovic,SF,6.3,6250000,1.9,SAC,23.9,2004,0.4
11,0.5,0.8,2,0.368,0.0,37,6-7,9.1,0.1,2.0,Gerald Wallace,SF,2.0,917520,0.2,SAC,14.4,2004,0.022
12,4.6,0.7,10,0.416,0.2,23,6-9,36.1,0.1,18.7,Chris Webber,PF,8.7,15937500,2.6,SAC,28.9,2004,0.012
0,4.5,1.5,6,0.428,0.305,51,6-5,35.5,1.9,13.6,Derek Anderson,SG,3.6,7794000,1.8,POR,20.5,2004,0.423
1,0.1,,2,0.2,0.365,9,7-0,2.9,5.6,0.4,Ruben Boumtje-Boumtje,C,0.1,663679,0.0,POR,10.7,2004,0.0
2,0.1,,R,0.5,0.333,13,6-6,3.7,5.6,1.0,Matt Carroll,SG,0.2,349032,0.2,POR,13.7,2004,0.273
3,0.9,1.5,12,0.473,0.474,76,6-11,22.1,1.3,4.4,Dale Davis,C,5.2,9061875,0.5,POR,10.3,2004,0.0
4,0.0,,R,1.0,0.333,3,6-8,4.0,5.6,2.3,Kaniel Dickens,PF,0.7,264011,0.3,POR,19.3,2004,0.0
5,5.0,0.1,6,0.491,0.319,39,6-4,32.5,0.8,11.9,Jeff McInnis,SG,2.4,3300000,1.6,POR,19.0,2004,0.113
6,0.1,,11,0.143,0.4,7,6-7,5.0,5.6,1.1,Tracy Murray,SF,0.7,143537,0.3,POR,19.5,2004,0.417
7,0.1,,R,0.429,0.365,8,6-9,2.4,5.6,1.0,Travis Outlaw,PF,0.5,941040,0.1,POR,24.3,2004,0.0
8,1.9,0.8,5,0.517,0.167,73,6-5,22.6,0.1,6.9,Ruben Patterson,SF,3.7,5445600,1.4,POR,16.7,2004,0.03
9,1.2,0.4,9,0.478,0.474,33,6-6,18.8,1.3,6.5,Wesley Person,SG,2.2,7700000,0.5,POR,15.0,2004,0.452
10,2.0,1.5,2,0.486,0.2,81,6-9,37.9,0.1,20.1,Zach Randolph,PF,10.5,1172160,3.0,POR,27.6,2004,0.004
11,0.5,0.4,5,0.417,0.0,42,7-0,10.8,5.6,2.6,Vladimir Stepania,C,3.0,751179,0.5,POR,14.4,2004,0.0
12,6.1,1.5,8,0.426,0.365,82,5-10,38.0,2.2,13.4,Damon Stoudamire,PG,3.8,12375000,2.2,POR,19.2,2004,0.419
13,2.5,0.1,8,0.478,0.341,45,6-10,37.2,1.3,17.0,Rasheed Wallace,PF,6.6,17000000,1.9,POR,23.3,2004,0.259
14,0.7,0.4,1,0.375,0.345,62,6-8,10.9,1.3,3.6,Qyntel Woods,SF,2.2,1053720,0.8,POR,22.2,2004,0.122
0,1.4,0.2,3,0.482,0.444,76,6-8,21.5,3.2,9.6,Brian Cardinal,PF,4.2,663679,1.1,GSW,18.9,2004,0.266
1,1.7,0.1,10,0.489,0.0,79,6-7,26.2,3.2,7.6,Calbert Cheaney,SF,3.3,1070000,1.1,GSW,15.5,2004,0.017
2,4.5,0.1,2,0.438,0.182,60,5-11,26.6,0.8,10.6,Speedy Claxton,PG,2.6,3000000,1.7,GSW,20.9,2004,0.042
3,0.8,1.1,7,0.537,0.0,74,6-11,32.5,0.4,12.3,Erick Dampier,C,12.0,7842000,1.8,GSW,17.8,2004,0.003
4,2.9,0.5,1,0.491,0.37,75,6-9,31.1,1.3,11.7,Mike Dunleavy,SF,5.9,3332520,1.9,GSW,18.6,2004,0.353
5,0.4,2.1,6,0.454,0.0,44,6-10,13.0,0.1,3.1,Adonal Foyle,C,3.8,4400000,0.5,GSW,13.4,2004,0.0
6,2.4,2.1,15,0.408,0.0,46,5-10,13.8,0.1,4.6,Avery Johnson,PG,0.7,5445600,1.1,GSW,20.6,2004,0.015
7,0.0,,10,0.0,0.282,5,6-8,2.0,,0.0,Popeye Jones,PF,0.2,1070000,0.0,GSW,9.2,2004,0.0
8,0.2,2.7,1,0.65,1.0,10,6-7,6.3,0.1,3.4,Sean Lampley,SF,1.1,89364,0.3,GSW,20.7,2004,0.0
9,0.0,,3,0.333,0.282,4,6-11,4.3,,1.5,Dan Langhi,SF,0.8,72843,0.5,GSW,24.1,2004,0.0
10,0.7,2.1,2,0.451,0.294,28,6-11,21.8,0.1,10.0,Troy Murphy,PF,6.2,1506960,1.2,GSW,23.6,2004,0.07
11,0.1,2.7,8,0.4,0.282,12,6-11,5.3,0.1,1.0,Cherokee Parks,C,0.8,228946,0.2,GSW,10.5,2004,0.0
12,0.5,2.1,R,0.484,0.333,53,6-6,14.1,0.3,5.3,Mickael Pietrus,PG,2.2,1527946,0.8,GSW,18.7,2004,0.455
13,2.9,0.3,2,0.481,0.282,78,6-6,37.6,0.9,18.7,Jason Richardson,SG,6.7,2789280,2.5,GSW,25.8,2004,0.213
14,3.3,0.3,14,0.403,0.357,82,6-10,34.7,0.4,11.8,Clifford Robinson,PF,3.9,4700000,2.1,GSW,19.3,2004,0.332
15,5.3,2.1,10,0.429,0.307,39,6-1,32.2,0.3,12.6,Nick Van Exel,PG,2.7,11956625,2.0,GSW,22.1,2004,0.313
0,4.8,0.4,7,0.468,0.392,56,6-5,38.4,5.9,23.0,Ray Allen,SG,5.1,13500000,2.8,SEA,27.8,2004,0.372
1,5.8,0.4,8,0.577,0.452,59,6-6,30.6,3.9,10.8,Brent Barry,SG,3.5,5400000,2.4,SEA,15.8,2004,0.59
2,0.4,1.3,4,0.469,0.0,71,6-11,17.0,3.2,4.9,Calvin Booth,C,3.9,5446800,0.6,SEA,14.4,2004,0.007
3,4.2,0.4,6,0.514,0.362,71,6-4,21.3,3.3,8.0,Antonio Daniels,PG,2.0,2200000,0.9,SEA,16.5,2004,0.291
4,0.4,0.4,1,0.414,0.0,75,6-8,17.1,3.2,2.9,Reggie Evans,PF,5.4,700000,0.9,SEA,10.7,2004,0.018
5,0.4,,R,0.617,0.37,54,6-5,8.7,3.2,3.4,Richie Frahm,SF,1.0,366931,0.1,SEA,15.5,2004,0.662
6,0.5,0.5,3,0.498,0.286,65,7-0,15.2,3.2,5.0,Jerome James,C,3.5,5000600,1.3,SEA,18.0,2004,0.0
7,2.2,0.4,5,0.463,0.376,80,6-10,36.6,2.2,17.8,Rashard Lewis,SF,6.5,7012987,1.7,SEA,23.4,2004,0.314
8,2.5,0.4,1,0.469,0.293,82,6-4,24.6,0.0,12.4,Ronald Murray,PG,2.5,563679,1.8,SEA,26.7,2004,0.25
9,0.8,0.4,7,0.489,0.362,65,6-10,21.8,3.2,7.1,Vitaly Potapenko,C,4.4,5715000,1.2,SEA,17.2,2004,0.0
10,1.8,0.4,2,0.471,0.371,77,6-10,30.1,1.9,12.0,Vladimir Radmanovic,PF,5.3,1669800,1.4,SEA,19.5,2004,0.464
11,2.4,0.5,R,0.437,0.338,69,6-2,16.1,3.2,5.5,Luke Ridnour,PG,1.6,1424400,1.2,SEA,19.3,2004,0.229
12,0.3,,2,0.478,0.286,57,6-9,10.2,3.2,3.5,Ansu Sesay,SF,1.6,688679,0.4,SEA,17.6,2004,0.118
0,2.4,1.2,R,0.488,0.395,70,6-3,21.4,0.4,7.9,Leandro Barbosa,PG,1.8,809280,1.7,PHO,18.6,2004,0.447
1,0.8,1.2,R,0.455,0.188,49,6-11,11.6,0.0,4.1,Zarko Cabarkapa,PF,2.0,1221240,1.1,PHO,21.7,2004,0.162
2,0.7,7.1,11,0.316,0.0,30,6-10,10.1,0.0,2.3,Tom Gugliotta,PF,1.9,11670000,0.7,PHO,18.2,2004,0.01
3,2.9,1.2,10,0.449,0.4,34,6-7,25.8,0.0,8.7,Anfernee Hardaway,SG,2.9,13500000,1.2,PHO,17.2,2004,0.129
4,0.4,0.0,3,0.473,0.188,36,6-8,12.2,0.0,3.9,Donnell Harvey,PF,2.6,663679,0.6,PHO,15.9,2004,0.0
5,1.3,0.1,1,0.417,0.417,78,6-6,23.4,0.4,6.0,Casey Jacobsen,SF,2.6,1011600,0.9,PHO,11.8,2004,0.5
6,4.4,1.7,2,0.463,0.305,82,6-7,40.6,0.3,16.7,Joe Johnson,SG,4.7,1850160,2.4,PHO,21.6,2004,0.211
7,8.3,1.2,7,0.461,0.314,34,6-2,41.6,3.5,20.8,Stephon Marbury,PG,3.4,13500000,2.9,PHO,25.0,2004,0.195
8,2.7,1.7,4,0.465,0.34,79,6-7,40.7,2.1,19.0,Shawn Marion,SF,9.3,10960000,2.0,PHO,22.7,2004,0.198
9,1.4,0.1,1,0.477,0.2,55,6-10,36.8,0.4,20.6,Amar'e Stoudemire,PF,9.0,1899720,3.2,PHO,27.5,2004,0.006
10,0.0,0.7,1,0.0,0.305,4,7-2,2.5,,0.0,Cezary Trybanski,C,0.3,1600000,0.5,PHO,18.1,2004,0.0
11,0.9,0.1,3,0.507,0.417,66,6-11,24.3,0.4,6.6,Jake Voskuhl,C,5.2,1500000,1.2,PHO,12.8,2004,0.0
12,0.1,1.2,5,0.524,0.188,61,6-9,14.1,0.0,4.3,Jahidi White,C,4.3,5676091,1.1,PHO,16.2,2004,0.0
13,0.4,7.1,13,0.515,1.0,16,6-10,16.7,0.0,7.3,Scott Williams,C,4.5,1070000,0.4,PHO,19.1,2004,0.02
0,3.3,1.5,4,0.493,0.0,69,6-8,38.7,3.6,20.0,Elton Brand,PF,10.3,10960000,2.8,LAC,23.4,2004,0.001
1,2.2,3.7,3,0.422,0.174,58,6-3,19.6,,6.2,Keyon Dooling,PG,1.4,2256444,1.1,LAC,17.9,2004,0.131
2,0.6,3.7,2,0.402,0.306,61,6-11,15.6,,6.3,Predrag Drobnjak,C,3.2,2500000,0.8,LAC,21.7,2004,0.095
3,0.5,3.7,1,0.434,0.0,42,6-10,12.1,,3.7,Melvin Ely,PF,2.4,1628760,0.5,LAC,16.6,2004,0.007
4,2.5,3.7,3,0.351,0.375,60,6-1,19.8,,6.8,Eddie House,SG,2.3,750000,1.1,LAC,19.8,2004,0.303
5,4.8,3.7,1,0.41,0.34,58,6-7,30.3,0.3,8.5,Marko Jaric,PG,3.0,1925000,2.0,LAC,16.0,2004,0.314
6,1.0,0.1,R,0.462,0.0,82,7-0,22.5,0.3,6.1,Chris Kaman,C,5.6,2394600,1.9,LAC,15.7,2004,0.005
7,3.1,0.1,4,0.482,0.329,73,6-6,36.0,4.0,20.7,Corey Maggette,SF,5.9,7000000,2.8,LAC,25.2,2004,0.228
8,2.4,3.7,10,0.435,0.13,55,6-3,18.4,,3.9,Doug Overton,PG,1.5,591454,1.0,LAC,13.4,2004,0.097
9,0.5,3.7,14,0.0,0.0,2,6-11,6.0,,0.0,Olden Polynice,C,1.0,1070000,2.0,LAC,14.8,2004,0.0
10,1.3,3.7,14,0.354,0.179,18,6-7,14.6,,3.7,Glen Rice,SF,2.3,1070000,0.7,LAC,16.3,2004,0.368
11,2.1,0.1,3,0.42,0.352,65,6-6,36.0,1.5,17.2,Quentin Richardson,SG,6.4,1805735,2.2,LAC,24.6,2004,0.319
12,1.7,3.7,2,0.402,0.167,56,6-7,24.6,0.0,7.8,Bobby Simmons,SF,4.7,638679,1.3,LAC,16.8,2004,0.032
13,0.8,3.7,1,0.522,0.0,65,6-10,20.6,0.0,8.6,Chris Wilcox,C,4.7,2066760,1.2,LAC,19.3,2004,0.002
14,0.0,,3,0.0,0.0,2,7-0,4.5,,2.0,Wang Zhizhi,C,2.0,2090000,0.0,LAC,13.6,2004,0.0
0,0.8,0.6,R,0.483,0.387,77,6-4,16.4,0.1,6.4,Tony Allen,SG,2.9,901920,1.0,BOS,18.9,2005,0.08
1,1.9,0.7,1,0.414,0.356,81,6-2,14.1,0.1,4.6,Marcus Banks,PG,1.6,1611840,1.0,BOS,17.2,2005,0.206
2,1.6,0.2,4,0.53,0.0,82,7-0,26.0,0.1,9.4,Mark Blount,C,4.8,4903000,1.9,BOS,17.9,2005,0.002
3,3.0,0.6,6,0.488,0.339,82,6-6,32.9,0.3,16.0,Ricky Davis,SG,3.0,5455200,2.5,BOS,23.4,2005,0.173
4,0.6,1.6,12,0.297,0.0,20,6-10,10.9,0.1,1.3,Tom Gugliotta,PF,2.2,2700000,0.5,BOS,10.0,2005,0.0
5,0.3,0.7,R,0.533,0.0,71,6-10,14.8,0.1,6.7,Al Jefferson,PF,4.4,1407240,0.9,BOS,21.2,2005,0.008
6,1.2,0.6,6,0.559,0.364,80,6-11,27.5,1.9,11.1,Raef LaFrentz,PF,6.9,9714538,0.9,BOS,16.9,2005,0.327
7,0.6,1.5,8,0.533,0.333,44,6-10,12.6,0.1,3.7,Walter McCarty,PF,1.8,1337500,0.4,BOS,14.1,2005,0.6
8,6.1,0.6,14,0.498,0.326,77,6-4,33.0,1.0,11.3,Gary Payton,PG,3.1,5408700,1.9,BOS,17.0,2005,0.178
9,0.4,1.5,1,0.471,0.0,60,6-10,9.1,0.1,2.5,Kendrick Perkins,C,2.9,875400,0.7,BOS,15.4,2005,0.0
10,4.2,0.4,6,0.481,0.37,82,6-7,36.1,3.9,21.6,Paul Pierce,SF,6.6,12584688,2.8,BOS,26.6,2005,0.239
11,0.4,2.6,R,0.577,0.0,23,6-8,5.3,0.1,1.8,Justin Reed,SF,0.7,385277,0.2,BOS,15.1,2005,0.103
12,1.5,0.7,2,0.475,0.323,55,6-7,20.5,0.1,7.5,Jiri Welsch,SG,2.5,1419240,1.1,BOS,17.6,2005,0.309
13,1.4,1.6,R,0.477,0.358,39,6-4,13.0,0.1,4.5,Delonte West,SG,1.7,939480,0.6,BOS,17.0,2005,0.432
0,0.5,2.0,3,0.667,0.0,8,6-7,6.9,0.6,1.5,Kedrick Brown,SF,1.4,2332388,0.6,PHI,12.4,2005,0.5
1,0.5,2.2,2,0.524,0.0,72,6-11,24.8,0.6,8.2,Samuel Dalembert,C,7.5,1599549,1.6,PHI,16.3,2005,0.0
2,0.3,2.0,1,0.397,0.358,42,6-8,7.8,0.6,2.8,Josh Davis,PF,1.9,620046,0.4,PHI,18.0,2005,0.477
3,1.8,0.5,1,0.393,0.286,57,6-4,18.7,0.6,7.7,Willie Green,SG,2.3,620046,1.3,PHI,23.0,2005,0.248
4,3.0,2.9,R,0.55,0.331,82,6-6,32.8,1.5,9.0,Andre Iguodala,SG,5.7,1914480,1.7,PHI,12.8,2005,0.26
5,7.9,2.9,8,0.451,0.308,75,6-0,42.3,4.8,30.7,Allen Iverson,PG,4.0,14625000,4.6,PHI,35.0,2005,0.186
6,1.0,2.2,4,0.466,0.0,81,6-10,24.4,0.6,12.0,Marc Jackson,C,5.0,4225000,1.6,PHI,22.7,2005,0.003
7,2.2,0.8,1,0.453,0.405,82,6-7,32.5,1.5,11.5,Kyle Korver,SF,4.6,620046,1.3,PHI,15.1,2005,0.735
8,1.5,2.2,10,0.513,0.323,68,6-5,16.4,0.6,2.2,Aaron McKie,SG,2.5,5500000,0.5,PHI,7.1,2005,0.437
9,0.7,2.0,7,0.355,0.308,26,6-4,6.1,0.6,1.1,Kevin Ollie,PG,0.7,2704350,0.2,PHI,11.5,2005,0.0
10,2.0,0.5,2,0.454,0.341,58,6-7,17.1,0.6,4.1,John Salmons,SG,2.1,925680,0.9,PHI,12.6,2005,0.433
11,0.2,2.0,6,0.393,0.0,24,6-9,10.3,0.6,2.0,Brian Skinner,PF,2.6,4500000,0.5,PHI,13.9,2005,0.018
12,1.6,0.1,5,0.458,0.25,47,6-7,28.6,0.6,11.3,Kenny Thomas,PF,6.6,6000000,1.8,PHI,20.1,2005,0.008
13,0.9,0.5,9,0.467,0.0,48,6-7,22.0,0.6,10.8,Corliss Williamson,PF,3.7,5500000,1.3,PHI,23.0,2005,0.005
0,1.9,0.3,9,0.447,0.306,76,5-11,19.2,5.4,6.8,Travis Best,PG,1.4,1000000,0.9,NJN,18.4,2005,0.188
1,1.0,1.1,4,0.402,0.315,64,6-5,20.5,5.4,7.0,Rodney Buford,SF,3.0,745046,0.5,NJN,19.4,2005,0.221
2,4.7,0.3,6,0.471,0.425,57,6-6,38.9,6.4,27.5,Vince Carter,SF,5.9,12584688,2.6,NJN,32.9,2005,0.205
3,1.3,2.7,3,0.413,0.333,80,7-0,31.8,3.6,6.4,Jason Collins,C,6.1,1887864,1.1,NJN,11.7,2005,0.013
4,0.1,0.7,1,0.2,0.333,11,6-8,5.5,5.4,1.2,Kaniel Dickens,SF,0.8,483938,0.2,NJN,13.0,2005,0.643
5,4.0,0.3,3,0.438,0.337,33,6-7,41.1,5.4,22.2,Richard Jefferson,SF,7.3,2266794,4.0,NJN,28.2,2005,0.158
6,8.3,2.0,10,0.425,0.36,66,6-4,36.9,3.6,14.4,Jason Kidd,PG,7.4,14796000,2.5,NJN,21.3,2005,0.419
7,1.0,0.5,R,0.495,0.0,75,7-0,26.2,5.4,10.0,Nenad Krstic,PF,5.3,939480,1.5,NJN,19.0,2005,0.004
8,1.1,1.5,7,0.419,0.0,18,6-7,21.7,5.4,7.6,Ron Mercer,SF,2.2,1600000,0.8,NJN,21.2,2005,0.019
9,1.0,2.3,1,0.47,0.375,43,6-7,12.0,5.4,5.0,Zoran Planinic,PG,1.6,1053720,1.0,NJN,22.2,2005,0.23
10,1.6,1.1,3,0.417,0.324,54,6-9,21.6,5.4,6.3,Brian Scalabrine,PF,4.5,900000,1.2,NJN,17.2,2005,0.205
11,0.8,1.6,3,0.418,0.5,45,6-11,14.4,5.4,3.7,Jabari Smith,PF,2.5,720046,0.9,NJN,15.3,2005,0.014
12,0.1,4.8,R,0.25,0.5,9,6-6,3.6,5.4,0.9,Awvee Storey,SG,0.6,84573,0.0,NJN,16.0,2005,0.2
13,1.9,0.3,7,0.455,0.333,71,6-1,19.9,5.4,5.3,Jacque Vaughn,SG,1.5,932546,0.9,NJN,14.2,2005,0.046
0,6.4,0.2,5,0.451,0.357,80,6-2,34.0,2.6,14.2,Rafer Alston,PG,3.5,3500000,2.1,TOR,21.2,2005,0.399
1,0.3,0.6,R,0.436,0.333,59,6-11,12.5,1.2,3.3,Rafael Araujo,C,3.1,2082720,0.9,TOR,15.6,2005,0.017
2,0.6,0.6,R,0.561,0.424,82,6-10,18.9,0.9,7.2,Matt Bonner,C,3.5,385277,0.5,TOR,15.7,2005,0.199
3,1.9,1.2,1,0.472,0.3,81,6-11,37.2,2.6,16.8,Chris Bosh,PF,8.9,3129720,2.3,TOR,21.7,2005,0.01
4,1.2,0.2,10,0.485,0.416,65,6-9,25.3,3.8,11.5,Donyell Marshall,PF,6.6,5023850,0.6,TOR,18.7,2005,0.613
5,0.0,,4,0.375,0.0,8,6-10,8.6,,1.8,Jerome Moiso,C,2.9,1760000,0.8,TOR,12.6,2005,0.111
6,0.8,0.6,9,0.42,0.438,62,6-7,14.8,1.2,6.0,Lamond Murray,SF,2.6,4875000,0.9,TOR,19.9,2005,0.339
7,3.5,0.6,5,0.455,0.167,80,6-3,19.2,1.2,5.8,Milt Palacio,PG,1.7,807546,1.3,TOR,16.8,2005,0.031
8,2.1,0.2,4,0.442,0.385,82,6-7,30.6,1.4,12.5,Morris Peterson,SG,4.1,4400000,1.1,TOR,18.9,2005,0.395
9,2.6,0.2,10,0.473,0.394,81,6-8,33.5,1.4,18.5,Jalen Rose,SF,3.4,14487000,2.2,TOR,25.5,2005,0.236
10,0.1,,R,0.397,0.0,27,6-10,9.4,,2.3,Pape Sow,C,2.1,385277,0.4,TOR,14.3,2005,0.0
11,0.1,,10,0.417,0.3,23,6-9,7.2,,1.6,Aaron Williams,C,1.3,3790257,0.3,TOR,12.5,2005,0.0
12,1.5,,9,0.393,0.333,34,6-8,17.1,,4.7,Eric Williams,SG,2.3,3580000,0.8,TOR,15.2,2005,0.228
13,0.4,0.6,3,0.436,0.0,45,7-1,15.8,1.2,3.9,Loren Woods,C,4.9,755000,0.8,TOR,14.6,2005,0.006
0,0.0,,8,0.0,0.0,1,6-6,20.0,24.8,0.0,Shandon Anderson,SG,1.0,7300000,1.0,NYK,6.8,2005,0.5
1,1.1,0.7,R,0.449,0.231,80,6-8,17.3,0.5,5.9,Trevor Ariza,SF,3.0,385277,0.9,NYK,17.8,2005,0.033
